network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T15:30:00Z,5.029,3.88,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T16:00:00Z,2.265,3.38,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T16:00:00Z,2.744,5.28,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T16:00:00Z,7.63,4.65,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T16:00:00Z,4.735,2.92,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T16:00:00Z,5.062,4.47,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T16:00:00Z,2.245,5.75,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T16:00:00Z,2.668,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T16:00:00Z,2.721,5.25,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T16:00:00Z,2.254,5.99,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T16:00:00Z,2.476,4.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T16:03:00Z,3.013,5.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T16:05:00Z,2.414,4.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T16:08:00Z,2.06,5.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T16:12:00Z,1.43,6.44,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T16:15:00Z,0.898,6.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T16:18:00Z,0.465,6.78,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T16:30:00Z,2.25,3.24,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T16:30:00Z,2.734,5.26,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T16:30:00Z,7.66,5.94,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T16:30:00Z,4.723,3.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T16:30:00Z,5.106,4.53,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T17:00:00Z,2.226,2.85,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T17:00:00Z,2.723,5.08,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T17:00:00Z,7.51,5.35,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T17:00:00Z,4.696,2.91,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T17:00:00Z,5.077,4.67,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T17:00:00Z,2.23,5.93,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T17:00:00Z,2.65,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T17:00:00Z,2.75,5.32,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T17:00:00Z,2.226,6.58,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T17:00:00Z,2.548,4.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T17:03:00Z,3.07,5.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T17:06:00Z,2.553,5.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T17:09:00Z,2.05,5.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T17:11:00Z,1.437,6.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T17:14:00Z,1.075,6.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T17:17:00Z,0.563,6.99,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T17:30:00Z,2.21,2.63,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T17:30:00Z,2.686,6.51,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T17:30:00Z,7.5,5.22,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T17:30:00Z,4.669,3.22,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T17:30:00Z,5.018,4.9,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T18:00:00Z,2.19,3.17,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T18:00:00Z,2.641,7.03,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T18:00:00Z,7.26,6.82,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T18:00:00Z,4.633,3.06,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T18:00:00Z,4.987,4.57,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T18:00:00Z,2.14,6.45,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T18:00:00Z,2.569,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T18:00:00Z,2.717,5.67,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T18:00:00Z,2.145,6.86,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T18:00:00Z,2.6,4.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T18:03:00Z,2.91,5.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T18:06:00Z,2.544,5.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T18:09:00Z,2.026,6.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T18:12:00Z,1.585,6.88,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T18:15:00Z,1.086,7.06,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T18:18:00Z,0.51,7.35,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T18:30:00Z,2.137,2.85,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T18:30:00Z,2.609,7.08,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T18:30:00Z,7.25,7.33,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T18:30:00Z,4.577,2.84,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T18:30:00Z,4.966,3.48,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T19:00:00Z,2.098,2.98,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T19:00:00Z,2.558,7.32,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T19:00:00Z,7.14,7.69,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T19:00:00Z,4.536,2.63,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T19:00:00Z,4.919,5.62,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T19:00:00Z,1.99,6.9,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T19:00:00Z,2.45,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T19:00:00Z,2.62,5.91,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T19:00:00Z,2.029,6.99,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T19:00:00Z,2.63,4.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T19:03:00Z,3.093,5.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T19:06:00Z,2.441,5.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T19:09:00Z,1.902,6.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T19:12:00Z,1.401,6.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T19:14:00Z,0.916,7.26,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T19:17:00Z,0.656,7.35,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T19:30:00Z,2.054,2.98,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T19:30:00Z,2.516,7.42,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T19:30:00Z,6.929,7.77,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T19:30:00Z,4.472,2.79,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T19:30:00Z,4.788,6.23,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T20:00:00Z,2.009,3.03,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T20:00:00Z,2.459,7.26,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T20:00:00Z,6.852,7.93,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T20:00:00Z,4.414,2.91,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T20:00:00Z,4.699,6.52,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T20:00:00Z,1.809,6.75,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T20:00:00Z,2.294,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T20:00:00Z,2.48,6.03,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T20:00:00Z,1.89,7.06,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T20:00:00Z,2.611,3.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T20:03:00Z,3.091,4.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T20:06:00Z,2.348,6.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T20:08:00Z,2.073,6.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T20:11:00Z,1.375,7.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T20:14:00Z,1.151,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T20:17:00Z,0.422,7.39,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T20:30:00Z,1.98,2.46,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T20:30:00Z,2.407,7.35,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T20:30:00Z,6.804,7.94,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T20:30:00Z,4.364,2.76,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T20:30:00Z,4.589,6.56,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T21:00:00Z,1.949,2.9,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T21:00:00Z,2.371,7.57,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T21:00:00Z,6.726,7.94,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T21:00:00Z,4.309,2.71,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T21:00:00Z,4.469,6.96,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T21:00:00Z,1.65,6.69,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T21:00:00Z,2.13,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T21:00:00Z,2.36,6.3,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T21:00:00Z,1.741,7.43,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T21:00:00Z,2.54,4.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T21:03:00Z,3.014,5.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T21:05:00Z,2.422,6.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T21:08:00Z,2.069,7.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T21:11:00Z,1.557,7.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T21:14:00Z,0.875,7.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T21:17:00Z,0.267,7.66,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T21:30:00Z,1.924,2.7,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T21:30:00Z,2.321,7.82,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T21:30:00Z,6.573,8.0,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T21:30:00Z,4.267,2.75,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T21:30:00Z,4.302,7.23,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T22:00:00Z,1.9,3.63,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T22:00:00Z,2.28,8.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T22:00:00Z,6.493,8.0,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T22:00:00Z,4.23,2.82,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T22:00:00Z,4.138,7.35,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T22:00:00Z,1.507,6.7,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T22:00:00Z,1.99,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T22:00:00Z,2.26,6.77,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T22:00:00Z,1.6,7.61,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T22:00:00Z,2.47,4.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T22:03:00Z,3.014,4.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T22:05:00Z,2.433,6.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T22:08:00Z,2.072,6.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T22:11:00Z,1.385,7.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T22:14:00Z,0.838,7.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T22:17:00Z,0.612,7.54,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T22:30:00Z,1.872,4.08,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T22:30:00Z,2.239,8.09,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T22:30:00Z,6.443,8.23,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T22:30:00Z,4.207,3.16,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T22:30:00Z,3.991,7.56,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T23:00:00Z,1.845,3.49,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T23:00:00Z,2.232,8.04,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T23:00:00Z,6.34,8.32,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T23:00:00Z,4.179,3.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T23:00:00Z,3.88,7.52,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-29T23:00:00Z,1.378,6.57,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-29T23:00:00Z,1.871,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-29T23:00:00Z,2.16,6.8,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-29T23:00:00Z,1.499,8.43,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-29T23:00:00Z,2.41,4.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T23:03:00Z,3.071,4.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T23:06:00Z,2.413,5.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T23:08:00Z,2.046,6.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T23:11:00Z,1.421,6.88,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T23:14:00Z,0.915,7.21,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-29T23:17:00Z,0.472,7.31,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-29T23:30:00Z,1.825,2.65,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-29T23:30:00Z,2.209,7.98,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-29T23:30:00Z,6.221,8.19,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-29T23:30:00Z,4.158,2.57,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-29T23:30:00Z,3.769,7.72,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T00:00:00Z,1.801,3.46,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T00:00:00Z,2.176,7.84,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T00:00:00Z,6.138,7.35,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T00:00:00Z,4.145,2.5,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T00:00:00Z,3.675,7.63,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T00:00:00Z,1.344,6.27,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T00:00:00Z,1.801,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T00:00:00Z,2.1,6.32,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T00:00:00Z,1.441,8.24,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T00:00:00Z,2.348,3.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T00:03:00Z,3.071,3.06,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T00:06:00Z,2.334,4.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T00:08:00Z,1.924,7.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T00:11:00Z,1.41,7.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T00:14:00Z,0.881,7.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T00:17:00Z,0.707,7.48,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T00:30:00Z,1.776,2.77,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T00:30:00Z,2.189,7.76,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T00:30:00Z,6.228,7.3,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T00:30:00Z,4.14,2.4,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T00:30:00Z,3.561,7.77,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T01:00:00Z,1.755,2.5,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T01:00:00Z,2.183,7.61,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T01:00:00Z,6.083,6.9,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T01:00:00Z,4.147,2.67,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T01:00:00Z,3.457,7.83,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T01:00:00Z,1.42,6.14,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T01:00:00Z,1.814,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T01:00:00Z,2.093,6.02,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T01:00:00Z,1.489,8.04,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T01:00:00Z,2.29,3.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T01:03:00Z,3.047,3.64,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T01:06:00Z,2.431,4.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T01:08:00Z,1.917,7.02,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T01:11:00Z,1.396,7.21,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T01:14:00Z,1.053,7.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T01:17:00Z,0.492,7.41,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T01:30:00Z,1.737,1.03,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T01:30:00Z,2.187,7.5,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T01:30:00Z,6.034,6.5,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T01:30:00Z,4.155,2.63,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T01:30:00Z,3.367,7.68,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T02:00:00Z,1.715,1.74,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T02:00:00Z,2.191,7.42,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T02:00:00Z,5.978,5.81,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T02:00:00Z,4.168,2.64,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T02:00:00Z,3.297,7.54,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T02:00:00Z,1.581,6.31,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T02:00:00Z,1.986,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T02:00:00Z,2.21,5.86,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T02:00:00Z,1.605,7.89,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T02:00:00Z,2.24,3.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T02:03:00Z,3.008,3.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T02:05:00Z,2.463,3.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T02:08:00Z,1.957,6.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T02:11:00Z,1.449,6.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T02:14:00Z,0.937,6.82,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T02:17:00Z,0.427,6.88,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T02:30:00Z,1.711,2.2,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T02:30:00Z,2.196,7.34,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T02:30:00Z,6.019,5.61,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T02:30:00Z,4.181,2.95,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T02:30:00Z,3.21,7.38,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T03:00:00Z,1.706,2.55,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T03:00:00Z,2.208,7.34,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T03:00:00Z,6.054,5.0,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T03:00:00Z,4.203,3.13,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T03:00:00Z,3.129,7.23,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T03:00:00Z,1.75,6.05,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T03:00:00Z,2.15,-9999.0,1111122 
