network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T03:00:00Z,2.49,6.16,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T03:00:00Z,1.77,5.76,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T03:00:00Z,2.26,2.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T03:02:00Z,2.994,6.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T03:05:00Z,2.479,7.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T03:07:00Z,2.017,7.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T03:10:00Z,1.5,7.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T03:12:00Z,0.956,7.28,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T03:14:00Z,0.473,7.17,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T03:30:00Z,2.551,9.03,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T03:30:00Z,6.436,6.34,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T04:00:00Z,2.573,8.63,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T04:00:00Z,6.455,7.18,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T04:00:00Z,2.14,5.84,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T04:00:00Z,2.276,4.24,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T04:00:00Z,2.504,6.01,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T04:00:00Z,1.76,5.69,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T04:00:00Z,2.222,1.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T04:02:00Z,2.94,7.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T04:05:00Z,2.477,7.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T04:07:00Z,1.948,7.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T04:10:00Z,1.446,7.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T04:12:00Z,0.919,7.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T04:15:00Z,0.567,7.31,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T04:30:00Z,2.582,7.65,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T04:30:00Z,6.496,7.03,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T05:00:00Z,2.595,7.35,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T05:00:00Z,6.579,6.7,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T05:00:00Z,2.14,5.66,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T05:00:00Z,2.26,4.28,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T05:00:00Z,2.485,5.99,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T05:00:00Z,1.77,5.63,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T05:00:00Z,2.18,1.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T05:02:00Z,2.986,6.93,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T05:05:00Z,2.47,7.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T05:07:00Z,1.939,7.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T05:10:00Z,1.512,7.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T05:12:00Z,1.009,7.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T05:14:00Z,0.372,7.35,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T05:30:00Z,2.604,7.06,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T05:30:00Z,6.58,5.71,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T06:00:00Z,2.609,6.41,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T06:00:00Z,6.616,5.21,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T06:00:00Z,2.15,5.67,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T06:00:00Z,2.266,4.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T06:00:00Z,2.572,5.92,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T06:00:00Z,1.8,5.62,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T06:00:00Z,2.158,1.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T06:02:00Z,3.007,5.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T06:05:00Z,2.486,7.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T06:07:00Z,1.963,7.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T06:10:00Z,1.504,7.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T06:12:00Z,1.025,7.53,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T06:14:00Z,0.468,7.42,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T06:30:00Z,2.632,6.48,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T06:30:00Z,6.736,4.43,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T07:00:00Z,2.655,6.54,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T07:00:00Z,6.727,4.98,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T07:00:00Z,2.22,5.67,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T07:00:00Z,2.31,4.13,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T07:00:00Z,2.632,6.06,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T07:00:00Z,1.84,5.58,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T07:00:00Z,2.12,1.53,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T07:02:00Z,2.944,6.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T07:05:00Z,2.49,7.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T07:07:00Z,1.969,7.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T07:10:00Z,1.511,7.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T07:12:00Z,1.024,7.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T07:14:00Z,0.515,7.39,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T07:30:00Z,2.664,6.45,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T07:30:00Z,6.841,5.01,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T08:00:00Z,2.669,6.33,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T08:00:00Z,6.899,4.83,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T08:00:00Z,2.28,5.51,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T08:00:00Z,2.37,3.34,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T08:00:00Z,2.684,6.02,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T08:00:00Z,1.894,5.55,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T08:00:00Z,2.11,1.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T08:02:00Z,3.001,6.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T08:05:00Z,2.482,7.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T08:07:00Z,1.962,7.59,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T08:10:00Z,1.507,7.66,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T08:12:00Z,0.957,7.59,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T08:14:00Z,0.463,7.49,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T08:30:00Z,2.691,6.17,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T08:30:00Z,6.916,5.03,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T09:00:00Z,2.723,6.32,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T09:00:00Z,7.0,4.78,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T09:00:00Z,2.359,5.48,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T09:00:00Z,2.43,3.97,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T09:00:00Z,2.781,5.94,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T09:00:00Z,1.97,4.98,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T09:00:00Z,2.15,1.61,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T09:02:00Z,3.013,7.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T09:05:00Z,2.492,7.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T09:07:00Z,1.97,7.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T09:10:00Z,1.518,7.53,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T09:12:00Z,0.971,7.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T09:15:00Z,0.561,7.38,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T09:30:00Z,2.702,6.54,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T09:30:00Z,7.01,4.9,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T10:00:00Z,2.73,6.36,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T10:00:00Z,6.993,4.63,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T10:00:00Z,2.43,5.34,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T10:00:00Z,2.49,3.97,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T10:00:00Z,2.853,6.12,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T10:00:00Z,2.04,5.31,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T10:00:00Z,2.193,1.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T10:02:00Z,2.973,6.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T10:05:00Z,2.452,7.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T10:07:00Z,1.993,7.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T10:10:00Z,1.48,7.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T10:12:00Z,1.005,7.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T10:15:00Z,0.553,7.08,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T10:30:00Z,2.721,6.21,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T10:30:00Z,6.997,4.71,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T11:00:00Z,2.708,5.65,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T11:00:00Z,6.931,4.73,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T11:00:00Z,2.48,5.19,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T11:00:00Z,2.53,4.61,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T11:00:00Z,2.862,5.95,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T11:00:00Z,2.08,5.05,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T11:00:00Z,2.25,1.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T11:02:00Z,2.982,6.93,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T11:05:00Z,2.472,6.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T11:07:00Z,1.952,6.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T11:10:00Z,1.489,7.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T11:12:00Z,0.949,6.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T11:14:00Z,0.375,6.99,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T11:30:00Z,2.7,5.47,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T11:30:00Z,6.946,4.26,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T12:00:00Z,2.699,4.78,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T12:00:00Z,6.923,4.35,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T12:00:00Z,2.48,5.26,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T12:00:00Z,2.57,4.74,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T12:00:00Z,2.831,5.74,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T12:00:00Z,2.07,5.18,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T12:00:00Z,2.31,2.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T12:02:00Z,2.943,5.88,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T12:05:00Z,2.494,6.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T12:07:00Z,1.966,6.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T12:10:00Z,1.455,6.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T12:12:00Z,0.983,6.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T12:14:00Z,0.42,6.68,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T12:30:00Z,2.711,5.08,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T12:30:00Z,6.87,4.21,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T13:00:00Z,2.681,4.66,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T13:00:00Z,6.851,4.57,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T13:00:00Z,2.431,5.48,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T13:00:00Z,2.55,4.54,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T13:00:00Z,2.732,5.63,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T13:00:00Z,2.02,5.2,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T13:00:00Z,2.36,2.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T13:02:00Z,2.965,4.87,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T13:05:00Z,2.439,6.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T13:07:00Z,1.968,6.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T13:10:00Z,1.44,7.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T13:12:00Z,0.958,6.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T13:15:00Z,0.535,6.66,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T13:30:00Z,2.668,4.67,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T13:30:00Z,6.793,4.36,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T14:00:00Z,2.647,3.88,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T14:00:00Z,6.738,5.2,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T14:00:00Z,2.35,5.55,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T14:00:00Z,2.48,4.02,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T14:00:00Z,2.626,5.87,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T14:00:00Z,1.96,5.43,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T14:00:00Z,2.4,1.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T14:02:00Z,2.975,5.69,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T14:05:00Z,2.429,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T14:07:00Z,1.94,7.29,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T14:10:00Z,1.47,7.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T14:12:00Z,1.062,7.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T14:15:00Z,0.567,6.93,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T14:30:00Z,2.633,3.58,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T14:30:00Z,6.683,5.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T15:00:00Z,2.62,3.5,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T15:00:00Z,6.638,5.63,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T15:00:00Z,2.269,5.57,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T15:00:00Z,2.412,4.3,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T15:00:00Z,2.52,5.88,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T15:00:00Z,1.871,5.54,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T15:00:00Z,2.39,1.57,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T15:02:00Z,3.012,6.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T15:05:00Z,2.441,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T15:07:00Z,1.938,7.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T15:10:00Z,1.443,7.18,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T15:12:00Z,0.918,7.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T15:15:00Z,0.548,6.59,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T15:30:00Z,2.601,3.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T15:30:00Z,6.586,5.91,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T16:00:00Z,2.58,2.98,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T16:00:00Z,6.519,6.12,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T16:00:00Z,2.17,5.66,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T16:00:00Z,2.349,4.67,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T16:00:00Z,2.386,5.74,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T16:00:00Z,1.79,5.73,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T16:00:00Z,2.35,1.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T16:02:00Z,3.025,4.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T16:05:00Z,2.452,6.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T16:07:00Z,1.942,7.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T16:10:00Z,1.436,7.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T16:12:00Z,0.902,7.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T16:15:00Z,0.494,6.99,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T16:30:00Z,2.549,3.19,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T16:30:00Z,6.462,6.51,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T17:00:00Z,2.527,3.73,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T17:00:00Z,6.386,7.39,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T17:00:00Z,2.08,5.78,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T17:00:00Z,2.28,4.89,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T17:00:00Z,2.327,5.91,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T17:00:00Z,1.71,5.85,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T17:00:00Z,2.3,1.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T17:02:00Z,2.997,6.64,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T17:05:00Z,2.417,7.27,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T17:07:00Z,2.066,7.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T17:10:00Z,1.422,7.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T17:12:00Z,1.071,7.29,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T17:15:00Z,0.545,7.24,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T17:30:00Z,2.517,4.07,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T17:30:00Z,6.309,7.4,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T18:00:00Z,2.495,4.43,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T18:00:00Z,6.285,7.37,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-10T18:00:00Z,2.01,6.03,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-10T18:00:00Z,2.22,5.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-10T18:00:00Z,2.33,6.04,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-10T18:00:00Z,1.649,6.21,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-10T18:00:00Z,2.243,1.44,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T18:02:00Z,3.009,7.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T18:05:00Z,2.439,7.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T18:07:00Z,1.945,7.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T18:10:00Z,1.451,7.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T18:12:00Z,0.95,7.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-10T18:15:00Z,0.586,7.45,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T18:30:00Z,2.492,4.14,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T18:30:00Z,6.202,7.56,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-10T19:00:00Z,2.468,4.12,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-10T19:00:00Z,6.14,7.52,1111122 
